"","ST","AREA","CARRIER","PLANNAME","METAL","PREMI27","PREMI50","actively_marketed","AB_CopayInnTier1","AB_CopayInnTier1A","AB_CoinsInnTier1","AB_CoinsInnTier1A","ER_CopayInnTier1","ER_CopayInnTier1A","ER_CoinsInnTier1","ER_CoinsInnTier1A","OM_CopayInnTier1","OM_CopayInnTier1A","OM_CoinsInnTier1","OM_CoinsInnTier1A","SD_CopayInnTier1","SD_CopayInnTier1A","SD_CoinsInnTier1","SD_CoinsInnTier1A","DEHBDedInnTier1IndividualA","MEHBDedInnTier1IndividualA","TEHBDedInnTier1IndividualA","Med_Deductible_Amount"
"3031","FL","FL52","Florida Blue","BlueOptions Silver 1423","Silver",719.05,1225.41,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3032","FL","FL60","Florida Blue","BlueOptions Silver 1423","Silver",606.53,1033.65,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3033","FL","FL44","Florida Blue","BlueOptions Silver 1423","Silver",779.41,1328.27,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3034","FL","FL28","Florida Blue","BlueOptions Silver 1423","Silver",693.71,1182.22,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3035","FL","FL02","Florida Blue","BlueOptions Silver 1423","Silver",684.03,1165.72,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3036","FL","FL35","Florida Blue","BlueOptions Silver 1423","Silver",686.26,1169.53,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3037","FL","FL46","Florida Blue","BlueOptions Silver 1423","Silver",649.01,1106.03,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3038","FL","FL55","Florida Blue","BlueOptions Silver 1423","Silver",682.54,1163.19,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3039","FL","FL16","Florida Blue","BlueOptions Silver 1423","Silver",646.03,1100.96,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3040","FL","FL38","Florida Blue","BlueOptions Silver 1423","Silver",606.53,1033.65,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3041","FL","FL65","Florida Blue","BlueOptions Silver 1423","Silver",675.83,1151.76,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3042","FL","FL29","Florida Blue","BlueOptions Silver 1423","Silver",573,976.51,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3043","FL","FL13","Florida Blue","BlueOptions Silver 1423","Silver",666.14,1135.24,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3044","FL","FL20","Florida Blue","BlueOptions Silver 1423","Silver",628.88,1071.74,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3045","FL","FL26","Florida Blue","BlueOptions Silver 1423","Silver",619.2,1055.24,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3046","FL","FL11","Florida Blue","BlueOptions Silver 1423","Silver",681.04,1160.63,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3047","FL","FL31","Florida Blue","BlueOptions Silver 1423","Silver",575.24,980.32,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3048","FL","FL22","Florida Blue","BlueOptions Silver 1423","Silver",574.49,979.05,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3049","FL","FL23","Florida Blue","BlueOptions Silver 1423","Silver",624.42,1064.13,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3050","FL","FL14","Florida Blue","BlueOptions Silver 1423","Silver",636.34,1084.44,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3051","FL","FL03","Florida Blue","BlueOptions Silver 1423","Silver",586.42,999.37,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3052","FL","FL21","Florida Blue","BlueOptions Silver 1423","Silver",689.25,1174.62,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3053","FL","FL27","Florida Blue","BlueOptions Silver 1423","Silver",642.3,1094.6,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3054","FL","FL36","Florida Blue","BlueOptions Silver 1423","Silver",587.16,1000.64,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3055","FL","FL10","Florida Blue","BlueOptions Silver 1423","Silver",629.64,1073.03,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3056","FL","FL17","Florida Blue","BlueOptions Silver 1423","Silver",683.29,1164.45,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3057","FL","FL01","Florida Blue","BlueOptions Silver 1423","Silver",621.43,1059.04,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3058","FL","FL12","Florida Blue","BlueOptions Silver 1423","Silver",638.58,1088.26,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3059","FL","FL18","Florida Blue","BlueOptions Silver 1423","Silver",591.63,1008.25,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3060","FL","FL49","Florida Blue","BlueSelect Bronze 1449","Bronze",358.15,610.37,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3061","FL","FL10","Florida Blue","BlueSelect Bronze 1449","Bronze",304.46,518.87,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3062","FL","FL28","Florida Blue","BlueSelect Bronze 1449","Bronze",335.45,571.68,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3063","FL","FL57","Florida Blue","BlueSelect Bronze 1449","Bronze",362.47,617.72,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3064","FL","FL05","Florida Blue","BlueSelect Bronze 1449","Bronze",294.74,502.29,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3065","FL","FL34","Florida Blue","BlueSelect Bronze 1449","Bronze",300.86,512.72,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3066","FL","FL15","Florida Blue","BlueSelect Bronze 1449","Bronze",322.12,548.96,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3067","FL","FL42","Florida Blue","BlueSelect Bronze 1449","Bronze",304.82,519.48,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3068","FL","FL08","Florida Blue","BlueSelect Bronze 1449","Bronze",301.58,513.96,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3069","FL","FL09","Florida Blue","BlueSelect Bronze 1449","Bronze",321.4,547.73,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3070","FL","FL52","Florida Blue","BlueSelect Bronze 1449","Bronze",347.71,592.56,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3071","FL","FL22","Florida Blue","BlueSelect Bronze 1449","Bronze",277.8,473.43,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3072","FL","FL46","Florida Blue","BlueSelect Bronze 1449","Bronze",313.83,534.84,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3073","FL","FL16","Florida Blue","BlueSelect Bronze 1449","Bronze",312.39,532.37,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3074","FL","FL58","Florida Blue","BlueSelect Bronze 1449","Bronze",290.05,494.31,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3075","FL","FL55","Florida Blue","BlueSelect Bronze 1449","Bronze",330.05,562.46,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3076","FL","FL48","Florida Blue","BlueSelect Bronze 1449","Bronze",349.51,595.63,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3077","FL","FL51","Florida Blue","BlueSelect Bronze 1449","Bronze",347.71,592.56,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3078","FL","FL03","Florida Blue","BlueSelect Bronze 1449","Bronze",283.57,483.26,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3079","FL","FL02","Florida Blue","BlueSelect Bronze 1449","Bronze",330.77,563.7,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3080","FL","FL26","Florida Blue","BlueSelect Bronze 1449","Bronze",299.42,510.28,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3081","FL","FL41","Florida Blue","BlueSelect Bronze 1449","Bronze",283.2,482.63,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3082","FL","FL63","Florida Blue","BlueOptions Silver 1423","Silver",647.52,1103.5,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3083","FL","FL51","Florida Blue","BlueOptions Silver 1423","Silver",719.05,1225.41,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3084","FL","FL42","Florida Blue","BlueOptions Silver 1423","Silver",630.38,1074.3,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3085","FL","FL43","Florida Blue","BlueSelect Bronze 1449","Bronze",372.56,634.92,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3086","FL","FL06","Florida Blue","BlueSelect Bronze 1449","Bronze",363.19,618.96,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3087","FL","FL27","Florida Blue","BlueSelect Bronze 1449","Bronze",310.59,529.3,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3088","FL","FL66","Florida Blue","BlueSelect Bronze 1449","Bronze",326.09,555.71,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3089","FL","FL53","Florida Blue","BlueSelect Bronze 1449","Bronze",325.36,554.48,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3090","FL","FL60","Florida Blue","BlueSelect Bronze 1449","Bronze",293.29,499.83,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3091","FL","FL50","Florida Blue","BlueSelect Bronze 1449","Bronze",348.06,593.17,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3092","FL","FL56","Florida Blue","BlueSelect Bronze 1449","Bronze",297.98,507.81,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3093","FL","FL30","Florida Blue","BlueSelect Bronze 1449","Bronze",295.82,504.13,TRUE,0,NA,4,50,0,NA,4,50,3,65,0,NA,0,NA,4,50,NA,NA,6200,6200
"3094","FL","FL10","Florida Blue","BlueCare Bronze 1486","Bronze",340.61,580.47,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3095","FL","FL59","Florida Blue","BlueCare Bronze 1486","Bronze",338.41,576.72,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3096","FL","FL64","Florida Blue","BlueCare Bronze 1486","Bronze",326.66,556.7,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3097","FL","FL40","Florida Blue","BlueCare Bronze 1486","Bronze",318.96,543.57,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3098","FL","FL16","Florida Blue","BlueCare Bronze 1486","Bronze",357.13,608.62,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3099","FL","FL26","Florida Blue","BlueCare Bronze 1486","Bronze",329.97,562.34,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3100","FL","FL17","Florida Blue","BlueCare Bronze 1486","Bronze",336.94,574.22,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3101","FL","FL46","Florida Blue","BlueCare Bronze 1486","Bronze",389.43,663.66,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3102","FL","FL66","Florida Blue","BlueCare Bronze 1486","Bronze",368.51,628.01,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3103","FL","FL45","Florida Blue","BlueCare Bronze 1486","Bronze",393.1,669.93,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3104","FL","FL12","Florida Blue","BlueCare Bronze 1486","Bronze",327.03,557.32,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3105","FL","FL04","Florida Blue","BlueCare Bronze 1486","Bronze",318.96,543.57,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3106","FL","FL58","Florida Blue","BlueCare Bronze 1486","Bronze",349.06,594.86,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3107","FL","FL03","Florida Blue","BlueCare Bronze 1486","Bronze",368.14,627.39,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3108","FL","FL61","Florida Blue","BlueCare Bronze 1486","Bronze",321.16,547.32,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3109","FL","FL41","Florida Blue","BlueCare Bronze 1486","Bronze",317.49,541.07,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3110","FL","FL14","Florida Blue","BlueCare Bronze 1486","Bronze",341.34,581.72,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3111","FL","FL25","Florida Blue","BlueCare Bronze 1486","Bronze",322.63,549.82,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3112","FL","FL11","Florida Blue","BlueCare Bronze 1486","Bronze",289.59,493.53,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3113","FL","FL56","Florida Blue","BlueCare Bronze 1486","Bronze",320.79,546.69,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3114","FL","FL47","Florida Blue","BlueCare Bronze 1486","Bronze",390.53,665.54,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3115","FL","FL34","Florida Blue","BlueCare Bronze 1486","Bronze",349.06,594.86,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3116","FL","FL37","Florida Blue","BlueCare Silver 1490","Silver",493.13,840.38,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3117","FL","FL40","Florida Blue","BlueCare Silver 1490","Silver",490.86,836.53,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3118","FL","FL59","Florida Blue","BlueCare Silver 1490","Silver",520.8,887.55,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3119","FL","FL25","Florida Blue","BlueCare Silver 1490","Silver",496.51,846.15,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3120","FL","FL05","Florida Blue","BlueCare Silver 1490","Silver",555.83,947.24,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3121","FL","FL09","Florida Blue","BlueCare Silver 1490","Silver",475.05,809.58,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3122","FL","FL56","Florida Blue","BlueCare Silver 1490","Silver",493.69,841.35,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3123","FL","FL55","Florida Blue","BlueCare Silver 1490","Silver",550.74,938.58,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3124","FL","FL66","Florida Blue","BlueCare Silver 1490","Silver",567.13,966.49,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3125","FL","FL08","Florida Blue","BlueCare Silver 1490","Silver",499.34,850.98,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3126","FL","FL02","Florida Blue","BlueCare Silver 1490","Silver",527.58,899.11,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3127","FL","FL46","Florida Blue","BlueCare Silver 1490","Silver",599.32,1021.36,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3128","FL","FL60","Florida Blue","BlueCare Silver 1490","Silver",510.64,870.23,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3129","FL","FL61","Florida Blue","BlueCare Silver 1490","Silver",494.26,842.31,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3130","FL","FL41","Florida Blue","BlueCare Silver 1490","Silver",488.61,832.69,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3131","FL","FL58","Florida Blue","BlueCare Silver 1490","Silver",537.18,915.47,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3132","FL","FL35","Florida Blue","BlueCare Silver 1490","Silver",556.95,949.15,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3133","FL","FL45","Florida Blue","BlueCare Silver 1490","Silver",604.97,1030.99,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3134","FL","FL03","Florida Blue","BlueCare Silver 1490","Silver",566.56,965.53,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3135","FL","FL14","Florida Blue","BlueCare Silver 1490","Silver",525.32,895.25,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3136","FL","FL64","Florida Blue","BlueCare Silver 1490","Silver",502.73,856.74,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3137","FL","FL12","Florida Blue","BlueCare Silver 1490","Silver",503.29,857.71,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3138","FL","FL17","Florida Blue","BlueCare Silver 1490","Silver",518.54,883.69,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3139","FL","FL42","Florida Blue","BlueCare Silver 1490","Silver",482.96,823.06,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3140","FL","FL16","Florida Blue","BlueCare Silver 1490","Silver",549.61,936.65,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3141","FL","FL13","Florida Blue","BlueCare Silver 1490","Silver",520.24,886.59,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3142","FL","FL04","Florida Blue","BlueCare Silver 1490","Silver",490.86,836.53,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3143","FL","FL26","Florida Blue","BlueCare Silver 1490","Silver",507.81,865.41,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3144","FL","FL34","Florida Blue","BlueCare Silver 1490","Silver",537.18,915.47,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3145","FL","FL11","Florida Blue","BlueCare Silver 1490","Silver",445.67,759.51,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3146","FL","FL20","Florida Blue","BlueCare Silver 1490","Silver",521.37,888.52,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3147","FL","FL10","Florida Blue","BlueCare Silver 1490","Silver",524.19,893.32,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3148","FL","FL47","Florida Blue","BlueCare Silver 1490","Silver",601.02,1024.25,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3149","FL","FL01","Florida Blue","BlueCare Bronze 1486","Bronze",328.51,559.84,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3150","FL","FL09","Florida Blue","BlueCare Bronze 1486","Bronze",308.68,526.05,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3151","FL","FL55","Florida Blue","BlueCare Bronze 1486","Bronze",357.86,609.87,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3152","FL","FL37","Florida Blue","BlueCare Bronze 1486","Bronze",320.43,546.07,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3153","FL","FL08","Florida Blue","BlueCare Bronze 1486","Bronze",324.46,552.95,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3154","FL","FL05","Florida Blue","BlueCare Bronze 1486","Bronze",361.17,615.51,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3155","FL","FL35","Florida Blue","BlueCare Bronze 1486","Bronze",361.91,616.76,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3156","FL","FL02","Florida Blue","BlueCare Bronze 1486","Bronze",342.81,584.22,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3157","FL","FL60","Florida Blue","BlueCare Bronze 1486","Bronze",331.81,565.47,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3158","FL","FL42","Florida Blue","BlueCare Bronze 1486","Bronze",313.82,534.82,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3159","FL","FL20","Florida Blue","BlueCare Bronze 1486","Bronze",338.78,577.34,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3160","FL","FL13","Florida Blue","BlueCare Bronze 1486","Bronze",338.04,576.09,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,7900,7900
"3161","FL","FL01","Florida Blue","BlueCare Silver 1490","Silver",505.56,861.57,TRUE,3,400,0,NA,4,350,0,NA,3,100,0,NA,0,NA,4,50,3000,5950,NA,5950
"3162","FL","FL40","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",353.32,602.12,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3163","FL","FL50","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",364.35,620.92,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3164","FL","FL06","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",357.36,609.02,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3165","FL","FL59","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",404.05,688.59,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3166","FL","FL28","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",383.1,652.87,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3167","FL","FL08","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",354.79,604.63,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3168","FL","FL54","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",375.01,639.09,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3169","FL","FL09","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",354.05,603.38,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3170","FL","FL53","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",388.24,661.65,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
"3171","FL","FL64","Ambetter","Ambetter Balanced Care 11 (2019)","Silver",385.67,657.26,TRUE,0,NA,4,40,0,NA,4,40,3,30,0,NA,0,NA,4,40,NA,NA,6000,6000
